,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population,population_density,median_age
33946,COM,Africa,Comoros,2021-06-23,3912.0,0.0,146.0,0.0,888456.0,437.352,20.4
33947,COM,Africa,Comoros,2021-06-24,3912.0,0.0,146.0,0.0,888456.0,437.352,20.4
33948,COM,Africa,Comoros,2021-06-25,3912.0,0.0,146.0,0.0,888456.0,437.352,20.4
33949,COM,Africa,Comoros,2021-06-26,3912.0,0.0,146.0,0.0,888456.0,437.352,20.4
33950,COM,Africa,Comoros,2021-06-27,3912.0,0.0,146.0,0.0,888456.0,437.352,20.4
33951,COM,Africa,Comoros,2021-06-28,3912.0,0.0,146.0,0.0,888456.0,437.352,20.4
33952,COM,Africa,Comoros,2021-06-29,3912.0,0.0,146.0,0.0,888456.0,437.352,20.4
33953,COM,Africa,Comoros,2021-06-30,3936.0,24.0,146.0,0.0,888456.0,437.352,20.4
33954,COM,Africa,Comoros,2021-07-01,3943.0,7.0,146.0,0.0,888456.0,437.352,20.4
33955,COM,Africa,Comoros,2021-07-02,3957.0,14.0,146.0,0.0,888456.0,437.352,20.4
33956,COM,Africa,Comoros,2021-07-03,3957.0,0.0,146.0,0.0,888456.0,437.352,20.4
33957,COM,Africa,Comoros,2021-07-04,3958.0,1.0,146.0,0.0,888456.0,437.352,20.4
33958,COM,Africa,Comoros,2021-07-05,3958.0,0.0,146.0,0.0,888456.0,437.352,20.4
33959,COM,Africa,Comoros,2021-07-06,3958.0,0.0,146.0,0.0,888456.0,437.352,20.4
33960,COM,Africa,Comoros,2021-07-07,3966.0,8.0,146.0,0.0,888456.0,437.352,20.4
33961,COM,Africa,Comoros,2021-07-08,3976.0,10.0,146.0,0.0,888456.0,437.352,20.4
33962,COM,Africa,Comoros,2021-07-09,3979.0,3.0,146.0,0.0,888456.0,437.352,20.4
33963,COM,Africa,Comoros,2021-07-10,3983.0,4.0,146.0,0.0,888456.0,437.352,20.4
33964,COM,Africa,Comoros,2021-07-11,3996.0,13.0,146.0,0.0,888456.0,437.352,20.4
33965,COM,Africa,Comoros,2021-07-12,3996.0,0.0,146.0,0.0,888456.0,437.352,20.4
33966,COM,Africa,Comoros,2021-07-13,3996.0,0.0,146.0,0.0,888456.0,437.352,20.4
33967,COM,Africa,Comoros,2021-07-14,3996.0,0.0,146.0,0.0,888456.0,437.352,20.4
