"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Dominican Republic","DOM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","19.1998895894808","19.3242564365521","16.9882295837884","16.7410732080222","14.3720762843288","22.0425627744623","16.8147169427787","15.63200618477","18.8768418126216","19.2100772043885","19.4567485695052","21.8535853585359","23.1734930059374","25.5531388604572","29.0330519191988","28.5699599911091","26.9201569024421","27.3564997492969","27.3044102737411","26.8242161926238","24.4164583733897","24.2242736037454","24.843360669618","26.0278073010433","25.6771606003105","22.9652014418729","32.5360643844168","30.0313788855363","29.5287742956728","29.9518316703229","29.0651688752962","19.2201890155047","20.7725199851801","22.0398765774202","21.7372363463922","21.8798298927143","23.326262639766","24.2936595703194","25.1631175101779","27.8846877218989","29.0260433233994","36.7515200987417","34.6981132101001","49.332979426785","38.3195380058697","35.5662519266632","32.3700770175984","32.794952585776","30.3417469657116","32.9711520957257","32.4230403415421","32.7494432866793","33.3560382761057","34.010347799762","33.2767323888442","34.048496160952","34.3510269404731","34.561205261318","33.0859285398837","34.3034639443454","42.7541564675159",
"Algeria","DZA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","33.1953216485337","34.1448713092265","38.5062142193381","45.1022390425519","53.4222835386647","55.289875095029","54.4530199147167","55.8287128742167","59.8281620667895","59.0119984127216","46.661814513953","54.9243576304404","59.0701695307905","59.7369461825044","64.5176801870692","62.2099467769545","57.5624609008466","57.0292576512859","66.4210042304009","70.9995721921261","72.7641994560201","76.8486054333589","75.7983276404649","79.6713009069283","83.824030833102","72.7963609036179","61.771140409131","49.1113098506207","51.9419948112575","50.1014581091891","45.3186722525255","37.1694457949497","33.0058364834078","36.0814341402831","42.3768223541164","42.2077031731846","37.8297248414823","56.8489532071246","62.7242262270903","62.8190759704331","59.2653125284495","53.8277075243818","57.2839391519446","64.0936670994433","62.9858222705766","73.1608789388908","69.054716014945","68.061596191194","67.9543981935764","71.7297314261434","79.3094812256412","82.0006515857672","78.8843691422156","79.3287484607015","81.578409253262","80.5357664800631","96.4980393785762",
"East Asia & Pacific (excluding high income)","EAP","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","27.5920233538704","27.1584062594265","32.17534133106","34.4352695608936","36.5777227733011","38.8103571733915","43.4224299676104","46.8856140028204","51.0256068782241","57.7511955579762","60.1548056326873","58.9754894375152","62.7319890228098","66.9349255363728","71.2092313051341","76.4629950558631","81.8686722270754","81.8984729391541","84.7909340781805","90.3768167423467","99.9268647229353","111.901084533299","117.949031754142","118.595209491982","125.545417692268","127.116216275363","132.365205215757","130.159628344109","130.903959467468","135.492729057935","130.785127599179","131.025417687114","153.94187427631","152.666381271323","152.894781040822","159.474724902201","166.378520968235","171.577642018847","182.315477520975","186.480382022754","181.475639063989","177.247185327321","179.154324051353","195.366876349535",
"Early-demographic dividend","EAR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","20.5349609613872","21.0152441289762","20.2196931463113","20.9796545498856","20.9149565052455","24.030880753792","24.6943466845838","25.513890345862","26.4728497466503","26.5378871818258","27.116927730117","27.3749758680906","29.2268232544556","28.8197878312798","25.6705946668043","27.2579511928431","29.1714831214337","29.5563659678558","32.2333797259087","32.3947731221553","31.835492246428","32.5622419370272","34.7626639534491","37.0399449659613","36.2505229756819","36.5121700246893","42.3612872470606","41.8189733596745","39.5251900903333","38.9172580143104","37.038798888987","35.1336176992003","35.5364836641123","34.7706336471699","36.4029214602287","38.2531273779409","39.1073340253556","41.1608109751279","40.8937519468115","42.7665894585836","40.8040689539595","43.8113764390085","46.2421416380779","47.0495465861658","46.4885286631125","46.9015574948957","48.3634337158307","50.1213689099432","50.0176518707754","55.1285405040732","53.7402817936058","52.7232711290043","53.2455026278676","54.649907572425","56.8349553134724","59.6734116337467","61.5318194010025","59.4976533279916","60.2832899505333","61.6543926423471","72.5936912999804",
"East Asia & Pacific","EAS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","58.9416663677551","","","","63.4583746487396","62.9631286760508","62.0141030418958","83.2098451381831","91.731753693208","102.606444466293","101.450508651103","93.3596125851586","98.5418188101766","100.428474353829","91.9611192626839","102.229509818554","102.790876230631","102.722688158856","106.920843936172","107.562546211988","114.257868691829","115.967426757114","119.753980414426","135.336948615787","145.201861879098","147.591094184149","149.165765581017","147.433875187811","148.537498532954","150.434766545379","158.409980817535","159.189588718696","159.939818789879","156.453008804832","160.943609945319","173.794286471032","182.64971755063","182.220483484343","161.561334157829","162.079759005478","163.307973008484","160.250935608698","157.246944971042","156.123701260757","152.205787286896","154.808390575543","173.061442438308","170.124861254445","172.544575282879","175.994115411675","176.958172530535","180.089535314936","186.308521046573","192.535889429835","189.292991364944","186.632076824008","190.115836663405","209.405205412868",
"Europe & Central Asia (excluding high income)","ECA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","14.6989720998532","15.2712100139082","14.9439601494396","14.5922746781116","15.934393638171","17.6880222841226","18.4712371946414","19.2542613636364","19.8285714285714","20.8618721461187","22.6732824426845","23.5406185566495","24.8855067449844","25.3824175823832","23.4175070592729","23.0569345330244","22.2847424684008","23.2371485373355","21.1847777988495","19.5088729706634","18.033858448364","22.4883559043159","25.5955376374831","25.0506982697867","25.1328584222466","24.4455841917055","27.8964277114213","","","","","","","","","","","","","","","29.9048057380985","30.1327307803739","30.891214386488","31.9794816214908","35.230245457343","38.3268575264561","42.1534517576637","41.0878948614178","47.9879589729434","49.6585731937951","46.8491782360492","46.6759911300484","49.1334675351936","50.416064904625","54.0505841225619","53.9789387416796","53.6663617940929","52.8905451096209","53.8830680755494","62.7359848672158",
"Europe & Central Asia","ECS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","8.71754082773712","8.39767843320509","10.0239253729833","8.68307855309353","8.10446375294859","7.7983485971029","9.24747995783703","10.1701476117118","12.5597504478014","11.7859021309237","11.342992913465","13.6841149335315","14.6943594834558","15.9139718606262","13.9385175718218","12.9388425501915","15.1883793748639","15.1599378682883","14.8188265849335","15.6851341628292","16.1813641997811","14.8081733878603","15.2074526038064","14.3228824358454","17.4032859359011","14.7880656935685","13.2601037082559","13.8026295458132","11.706547928212","10.1594260395624","13.920982233012","13.2360120208729","12.9791725558397","18.1993423267319","21.1128285729422","20.9518042357402","22.8149524757757","22.2925736509208","18.7630942246312","13.1456625643925","20.7136996979191","20.4327052641611","23.8379479904455","24.7375817450315","27.2692913338916","28.7421756309796","28.7967870398994","30.6782105618914","31.3920402149293","33.2103114193504","34.7579090438844","35.5637579225079","37.5039578095509","39.5012865577496","42.4587776914907","41.4008498486878","48.4680728020786","37.1494488630815","37.705944212198","40.8374974873508","49.1307106984545",
"Egypt, Arab Rep.","EGY","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","33.1103222282905","34.5898287758753","35.3733994976414","37.8357594067564","39.0915750915751","37.6031781063783","35.3739827424038","36.1566987533533","37.199684915321","37.0630149187263","32.8804347826087","32.126670023995","34.8975563648495","38.4338253690268","45.0347824129314","45.7882636716542","45.6552217880261","49.9738121048977","53.3450019447686","54.25783231862","66.4233958504825","82.8151422100399","79.2291592447453","82.0195488721805","82.054746835443","82.239946380697","84.1319727891157","87.1425242718446","88.5529220779221","83.2383116883117","86.1250521920668","87.5234666666667","84.5389647735442","85.8077963917526","84.6335428571429","79.7874019607843","78.6414559721011","75.1547574276044","77.0256437021573","76.0433680104031","76.7418994413408","82.3782826874826","87.8365003958828","96.6788502994012","96.6786258633835","97.137842448468","97.3873117113486","96.2064140574651","88.4042515689559","83.1559011993859","80.7455617272054","75.7939119305135","69.7154590593826","74.6118357615808","75.4426483751864","77.9858778916977","98.136132366497","92.295637548683","81.7749301621941","77.2348418500767","84.039708383669",
"Euro area","EMU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0030476416511","88.3674787932223","100.945050970801","109.563906186287","145.70622748716","141.148448289645","149.288858550145","150.684574963147","146.144431839004","128.925294827565","129.242450467253","123.909474670668","127.661026774527","141.260074580253","121.515288314383","164.070122155875","144.760470956931","127.475596949768","135.962499669057","176.788918529563","","","","","","",
"Spain","ESP","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","16.0811345342606","16.8562077835242","17.3559476698023","20.1553808851215","20.1599566698967","21.6178233669308","21.3630110807421","22.8990132939371","25.1560721364084","28.4253662892622","29.7984864303576","32.5394494342499","27.5940938740895","32.0003187707091","29.1691596454579","28.2244661296282","32.7246721952584","33.576650885154","35.51496693607","34.5854779120504","37.1632706542002","44.036796941287","44.8778804423559","45.3530821708908","43.777021964339","42.4864001741599","39.7427532885857","33.9671207502096","","","","","","","","","","","","",
"European Union","EUU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","16.0476425104318","16.140452151779","15.7559522017725","15.3949429357764","15.9433583531152","15.1955660779237","15.0292116802632","16.1406164446276","17.487411977362","17.8586748287218","16.7226044659309","17.3399116555033","18.8163459459535","19.446415846376","18.8333358928193","23.1470855058878","24.4489413859924","28.0075683513679","28.8258582395241","27.0882507369565","29.2814115203292","19.86805104951","21.6649694242331","30.2790700738039","27.9848929772762","29.3003103643651","31.5032231141096","29.1628344768322","27.8368592865693","27.3134424637388","","33.0796159989338","34.879952370786","38.6314442220057","39.3199393199143","35.4642525857725","34.5860257254971","34.6050985288137","36.0927102949307","37.2837689272246","36.3368671859187","39.5739097554569","42.4635375701289","42.7313056343526","38.0739200273666","34.8741785948324","34.1973179778714","36.0310133117802","36.5209291477276","43.0474019237376","40.4401733959199","37.7097488204333","39.0157114700055","41.2791708484192","38.6482880049839","42.7822344525669","49.45558601932","49.2453842758747","36.5957471668165","","",
"Finland","FIN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","29.443487621098","28.2735655737705","33.90953307393","37.3839928057554","32.6455479452055","33.9448621553885","32.7668195718654","32.3271604938272","34.6679221594476","34.0255474452555","36.6460594620104","36.34404898584","31.8329790620813","33.1986666666667","33.7901789135528","30.9594375105553","34.694304511879","35.0071204784962","34.830556207463","33.8760766619827","33.228125","34.0120352074726","37.5860586949695","37.4344075903709","36.9490276511699","39.056030649244","40.6159568659569","45.1398966994205","44.4128898538944","49.460303030303","54.9344760039177","55.8022316776659","54.1789098116947","52.4256107141521","52.8466563210509","49.4424209962507","44.6710630965005","40.8210686558076","39.948401982119","41.9930856870924","44.4657168176502","50.5143273942432","53.9988320664037","54.9281536807228","58.9053852775794","68.1585877604822","72.2557771542802","65.4790014641185","70.1263571777471","67.6410823586535","66.856629131097","67.6528843396108","74.1727541985573","68.9197297147808","73.2870308257235","73.0212503363543","73.8109733090292","72.0751835633383","72.6232278235841","88.7257976947567",
"France","FRA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6669768697143","46.4891845551301","51.0394852930145","48.5290334901822","49.8849598324706","46.6267247048293","47.8315016460494","41.8374449317409","39.7921387067504","40.6300471203317","39.6281153371458","35.8106490485399","36.9726372654089","37.2433307707421","40.6593869231488","38.3536834037113","38.0283943288438","41.19405210777","45.9547233669089","60.8842889681249","56.3281798250118","65.4787200104013","65.7078851971327","61.3396833247788","61.0304293198182","70.2195844944787",
"Gabon","GAB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","15.5675674329291","15.1769832526514","16.4554168846684","21.2680594589527","16.3300285215775","16.5765765765766","14.9337773069168","14.2065868263473","14.6611756759463","15.3252943051429","15.3742982403803","14.9505233111323","18.5124423963134","16.4667908131595","11.9273607748184","15.4543685121107","18.551383674037","19.3197623877137","21.0754821958457","19.0552280484021","16.9193762441521","16.8885183420557","16.9152998570002","18.351930666254","17.6355224264233","20.4983005664778","23.4684822261814","24.4063672186929","21.1203046778247","19.1243728940472","16.3385165987906","18.8122826320151","16.3118641319768","15.5019466436728","14.0101531115392","14.5022624434389","14.4457909914859","15.0597278955325","17.3756143667297","15.5283873214908","14.6141289285516","14.9309274080002","15.5400858029116","14.9614060138191","15.1275938784615","16.276362896511","17.4254300235645","16.9536460055297","16.1294990713945","20.3295668434207","19.6607552438889","20.7023005295064","22.2869719996744","24.9315584459845","23.4701903743794","24.8968844551111","24.4547104671564","19.3624163679485","23.8697156154116","22.9275910548301","",
"United Kingdom","GBR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","39.8432422099025","38.5557356383937","36.1270979081228","36.8850072780204","35.6645015867367","35.5661881977671","34.552300391995","36.23046875","35.4231625835189","33.7956189337894","32.9599089089273","33.3848176141965","38.1858524113204","42.1698857419141","42.4446888856129","36.6976590954847","34.5623792970259","32.4799755994059","32.0393005372139","30.4539950697805","30.7642628251274","34.7901220803835","36.0898736152286","36.3203209897183","37.7044266254691","38.1701293898246","43.4692221266308","74.0602897152194","77.000259932652","83.5431553082724","84.9601980271995","82.0672689616431","56.4625020456135","56.1429859240901","57.4022136458059","60.3070925942421","64.6627326213714","77.6285580814311","89.5129608000657","89.5336717947734","94.3220755575785","98.7338258511431","99.4571280714017","103.16650396438","107.918082544914","116.117245951862","125.572721202772","138.332012856931","158.242366545906","162.367392724139","163.07788028901","150.521920716015","147.112329273861","144.190695185938","134.318577743397","132.790877691953","138.536961021264","144.271086902515","146.520893312117","139.337723913141","160.150856202088",
"Georgia","GEO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73874480486522","6.82298668734652","8.27364723704143","7.44493518647578","7.95279730802477","10.3824117092221","11.2276120007492","11.9408294796137","12.7932612300183","15.6164600520453","16.8791113508153","20.3031179639833","24.1197213823188","23.1807163672451","26.4850823519605","28.4076731590037","27.857690043738","29.028728413727","34.4020711326241","35.9524351187209","39.3220016732197","44.7739703357303","45.1804591682903","47.3654901679514","50.0352137895794","61.6634921312283",
"Ghana","GHA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","18.4004602991945","18.7096774193548","20.3039513677812","19.5454545454545","23.8511326860841","20.4979536152797","20.7707509881423","21.2227393617021","20.69","19.4137931034483","18.9079238601151","18.986","23.7179396092362","22.6652385032848","21.5671673819742","26.2371758470566","29.1132393502911","27.2834363522351","24.4583531878395","21.0548862589469","18.5535097545039","16.5651006526588","17.1649026616233","11.3049913604799","11.8133064262773","13.6185023670157","13.5145377429883","14.2050938337802","14.746060677552","16.9169934815772","14.1420904200405","15.5627800944911","20.5258743254694","19.8354562123912","22.5131258405379","21.6429944399293","20.5961071375025","23.8419648702651","22.8573763581591","24.0928291330063","28.1661733054676","31.4453255740362","34.1082281365568","31.0459269884883","32.7225904303127","32.1100295243883","23.2641684344035","25.7168116882847","27.461460329864","28.247021571746","29.619193066523","30.5490058881024","30.3617418407418","21.9527563428547","23.6425502287449","25.6702733355146","26.2807761208128","25.4883347348003","25.127380658252","26.3917471176927","31.4967390433346",
"Gibraltar","GIB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.17442978785935","8.67675510306028","10.0744778808513","9.22388742354992","9.25931716143948","9.04039749276897","10.015868222237","9.97348471184452","","11.6812856926501","12.4981432499047","14.1621435433157","16.0699318077168","18.3897254843741","18.6901248867279","17.8968716280677","12.934163171141","14.7320005866138","17.3685703550927","26.4414162803072","27.1582271979236","20.856252712189","21.8121067185458","23.3998277530963","24.8647540590009","23.9664148866981","23.0186101452472","22.2025102729177","23.5878745682844","23.9674333990233",
"Gambia, The","GMB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","17.9354021532616","17.2928821470245","18.6938775510204","17.8002125398512","17.7787976135842","16.9956331877729","22.8378378378378","30.046875","25.777913361806","23.0060024009604","28.0015907082136","19.4062784126706","25.0223214285714","21.014290433397","21.8606945916352","25.1869035451382","25.6787679528491","28.5795403800532","26.7117684078036","29.2337448091473","21.4405724953329","22.0098667350077","22.034713099863","22.1001080407441","20.6576480269643","10.7610676072524","11.6201286275464","12.0979229760388","11.1987945979985","12.1960209235368","11.6456005227025","14.5180162436799","14.6656020115126","15.8371705771847","19.8005135837806","21.9530369649078","27.8064606875408","32.8986293120564","19.3787214454149","20.5956797970838","25.8918162855536","25.6959111443614","27.8833287099057","28.7203048605845","30.2487862417886","35.0121722998102","34.3647140810726","36.1417430773726","37.9790482812269","","","38.2839721428451","39.4720955129567","44.4464511458041","51.3547500716688",
"Guinea-Bissau","GNB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9993007837338","23.4883159134755","21.673940240281","14.1076235245392","68.8685827976522","12.747488109089","16.117377165965","14.8755795914604","17.3673936616306","16.4359109387645","15.6867127047642","24.0879772879518","27.543842364532","29.5056988803898","24.8672193659767","19.7396324181461","24.6228237843209","10.9372392795357","15.3203135184854","16.4641461210511","17.1775529203589","20.1764485556301","22.5491788723215","23.9813309796568","26.6158022215709","31.4252613944481","30.5091371372253","31.3148783091736","46.2134194422867","49.4039633812464","47.9130453072437","43.9021699132601","43.677474264503","43.3852947380353","48.4444351840096",
"Equatorial Guinea","GNQ","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","32.148980007319","39.8143148035975","33.6281904928414","18.7082126131257","27.9960153533799","12.3991980414915","10.6656500600727","12.1915351252052","8.41041233967392","13.8667233537698","16.3263272854262","13.8802666069405","6.98817305200954","9.53368104672642","9.19456136167528","6.43283449739388","5.73547327817735","7.53193274211684","10.534956307168","8.67977980444367","6.38958093436903","5.92029022328923","6.99603968549037","6.4761202007167","10.4874506036498","11.253654940424","9.02046081138123","12.6779546426227","14.2004798477859","12.0534366715016","15.4499436848816","14.2751041923299","12.7268194998605","12.3063954424043","12.4129290590152","",
"Greece","GRC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","46.5029327795385","45.0282217993783","44.7004633902154","43.733246612476","45.2049312044689","40.2800796453029","36.6305532410607","37.7709123487139","39.1313712259678","44.8076434622082","43.6750586112586","48.616243031974","45.8552294423048","48.2784786316122","47.0418989656132","48.6389839810507","60.0101925551311","64.3075618770021","67.514158766349","69.2220884058309","71.2722625601725","70.3832608892289","74.1122629166653","78.1745456477432","86.7302172012184","92.3404264156993","89.5681048224543","106.225125279716","85.7807415867945","87.349443713458","90.2366289719078","87.1066983245366","96.3978312982246","99.4727422660945","98.8529145904277","91.4249762441125","90.0569353698607","88.3849766748204","86.721662824182","85.0922576166172","82.7318341092668","87.2172740799062","82.1938884850505","94.4950199467137",
"Greenland","GRL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","12.8880809589959","13.0212699007402","13.1601958726828","13.2800126702566","14.7948591174551","15.6151431286723","16.7038182210398","17.922256621947","17.4293697609438","18.368894623347","18.3876050420168","19.6090286174929","22.9857707133679","23.0149453909799","21.3316470451256","22.6830137963192","24.7840915958082","23.4394663465207","24.0668130311069","22.7160773414053","22.0137839998985","22.6128368534591","25.7175642669805","24.43756798066","26.0517420691474","29.3061657913413","24.9766383067519","24.1956981355248","24.972500120881","25.2011857933103","21.2460719499582","22.8942235353003","24.1963485010309","21.6100572281729","19.3039472920773","19.5598248513479","18.4441410090117","20.4651968731267","21.2672642215164","21.1941327387257","23.2545726020237","32.9553698379889","32.2797015809976","43.7282994717282","44.3120632713663","46.175454092022","47.1752127318754","45.6766463041048","43.8604398640306","46.9158515674456","47.3037841394878","45.5574249270072","46.8018188069586","47.8364018389936","48.0337979407653","49.2412066584011","49.6577547145586","50.8043417636185","53.2822873420426","53.8069076663846","62.8452889449821",
"Guam","GUM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","21.3159698423578","19.0834902699309","21.4841412327947","27.9123796880186","28.6313267445343","28.0275862068966","28.0864197530864","30.1210909945921","31.3501632208923","31.439229843562","31.295929798357","34.4344974295338","38.8853662606374","42.6991315136476","34.0948989211271","38.2115368421053","43.682334301558","55.2792744731928","54.1128815965923","56.0870220948646","56.6338196286472","62.4310621434604","86.2843015214385","102.352792915531","107.331983924715","113.239076923077","124.017978065345","111.363968018303","126.024241808222","75.5831408857584","75.7351513208484","52.2355720371606","70.3636153549878","67.3937571882823","61.384015230597","64.5410742786661","69.6545205504725","71.683154787666","76.3214417808069","73.4665339582457","76.8345517823583","87.5017937037776","91.1632008427722","95.9113056127832","96.9959593866715","97.4352638327682","39.448281115862","38.4448661786129","38.7070968402575","40.7936922236489","43.6326470076416","45.8977994753388","46.9970153501998","48.1676369460622","50.1324045308501","50.1129633092668","50.4427615200745","47.2930848872196","49.4180105968423","52.109233208703","56.4220471635668",
"High income","HIC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","55.3169223852843","56.9528635944969","58.924871370724","60.9695943097971","61.4511851345029","61.8822591482722","60.0898796897916","62.3544039831074","62.4130674494424","59.4325746108996","64.4876329404125","68.1374789522524","72.7731980785267","73.3809552446228","70.7019930580892","","72.0544838923433","73.7875687793157","76.928365761826","","","76.7352328843609","79.8692459096731","82.2791356587883","83.8521932590538","85.2985950152308","93.9577601082434","99.3720101562952","101.883329996091","101.672003361453","98.6979410816153","99.864992018577","97.279654319307","101.431214386181","101.761912576236","103.880232903831","100.692998814063","100.864535997509","103.362527417957","108.886063833689","109.451922115313","104.124904089941","104.04745653869","104.574441737119","104.247124578877","104.118115396493","105.032104674281","106.294374724992","112.51993512705","","118.427235162596","120.768700834976","121.479819522067","118.824469726044","118.193381899492","117.309886711378","121.348057392975","120.221264640955","120.618082676166","123.578119187343","143.411876945983",
"Hong Kong SAR, China","HKG","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175.734574528219","163.288379407451","162.024232244088","160.585354691219","166.665654212562","169.832775135713","166.110526417948","193.768980529516","213.46813128096","224.385050279324","226.534329092191","231.958311065905","254.495800069468","262.821598558486","257.688533947066","276.872062745161","290.577753041637","289.017219457601","315.700700680129","315.264425681686","323.843597959089","336.252603827381","353.915337054349","363.365683969726","365.587623171606","375.062854807066","396.185604260235","386.14098286527","403.379573044689","452.548037779669",
"Honduras","HND","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","15.1050201102339","14.9073554183043","15.4223081882656","15.9190638712823","15.9737417943107","16.8386906517252","17.4197654332212","16.4019394750042","17.269635126778","19.895208091676","20.9958506224066","22.9753761969904","23.8418445729667","25.5780835933197","23.214113098115","24.0391459074733","26.2462917747141","25.6154544958207","16.6502967633094","15.8438296883899","15.507187030481","16.5743675373517","18.7952499086533","20.9730513641924","21.1441314907115","19.3676889118915","19.6686093942352","22.0740701259047","22.6207021409542","22.3812664363213","21.0013969583264","20.3964498387145","23.1306357630865","21.8156784713073","23.0136226679603","22.5784886351619","26.0366902938491","34.3420661340672","36.1499893937195","40.423475355972","40.2660292560068","45.0878877303622","46.615434093083","47.2788130535388","49.3627784118764","50.9055919065266","55.1309689475738","56.7870372674305","52.9996944844307","50.7444750641409","51.3071763611739","51.5115530306757","51.0926344421585","53.0862467128324","54.5923186289248","53.0046664012776","56.9626412160328","58.6227898958182","59.4564608431838","62.080360478512","77.151898103328",
"Heavily indebted poor countries (HIPC)","HPC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","12.6154428140638","14.1790267255096","13.3618426847021","13.7281442358491","13.7796791178123","14.0617470587414","14.3577790801852","15.5950948408718","15.4715508734167","16.6269856908293","17.2338416486946","17.9528780562506","18.321466323095","19.8812701665415","20.5719059642092","20.9317975763219","19.8722509087617","19.8982162458197","20.714713503354","20.9713058980993","28.3270962147633","21.9676292495975","22.0817711734154","22.3170966530805","22.7340019378217","21.2006567014997","20.5582781083924","21.0232294818106","20.5626951217089","21.7780443354702","21.3568099880995","20.2866910409595","19.5371428427279","19.9051295285164","20.940062137628","20.5175670743813","21.4359556164276","19.5172833216285","21.2783903977254","21.9069265254816","22.0062554237596","21.5451586820959","21.6728473859792","22.4544261308555","23.191370320543","23.6416004740814","24.8580929694724","26.3327425230846","27.1458135325999","28.2031921678514","27.6256135190159","28.8027600805641","30.3028714154317","30.4808055404325","31.0361429644142","31.3338586781031","34.3208820514377","39.4656097940997",
