,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population,population_density,median_age
101333,MDA,Europe,Moldova,2021-11-14,352822.0,152.0,8495.0,49.0,4024025.0,123.655,37.6
101334,MDA,Europe,Moldova,2021-11-15,353778.0,956.0,8549.0,54.0,4024025.0,123.655,37.6
101335,MDA,Europe,Moldova,2021-11-16,354755.0,977.0,8602.0,53.0,4024025.0,123.655,37.6
101336,MDA,Europe,Moldova,2021-11-17,355646.0,891.0,8661.0,59.0,4024025.0,123.655,37.6
101337,MDA,Europe,Moldova,2021-11-18,356448.0,802.0,8709.0,48.0,4024025.0,123.655,37.6
101338,MDA,Europe,Moldova,2021-11-19,357211.0,763.0,8756.0,47.0,4024025.0,123.655,37.6
101339,MDA,Europe,Moldova,2021-11-20,357831.0,620.0,8799.0,43.0,4024025.0,123.655,37.6
101340,MDA,Europe,Moldova,2021-11-21,358202.0,371.0,8834.0,35.0,4024025.0,123.655,37.6
101341,MDA,Europe,Moldova,2021-11-22,358857.0,655.0,8869.0,35.0,4024025.0,123.655,37.6
101342,MDA,Europe,Moldova,2021-11-23,359401.0,544.0,8915.0,46.0,4024025.0,123.655,37.6
101343,MDA,Europe,Moldova,2021-11-24,360261.0,860.0,8950.0,35.0,4024025.0,123.655,37.6
101344,MDA,Europe,Moldova,2021-11-25,361116.0,855.0,8985.0,35.0,4024025.0,123.655,37.6
101345,MDA,Europe,Moldova,2021-11-26,361828.0,712.0,9022.0,37.0,4024025.0,123.655,37.6
101346,MDA,Europe,Moldova,2021-11-27,362326.0,498.0,9054.0,32.0,4024025.0,123.655,37.6
101347,MDA,Europe,Moldova,2021-11-28,362433.0,107.0,9069.0,15.0,4024025.0,123.655,37.6
101348,MDA,Europe,Moldova,2021-11-29,363110.0,677.0,9090.0,21.0,4024025.0,123.655,37.6
101349,MDA,Europe,Moldova,2021-11-30,363774.0,664.0,9119.0,29.0,4024025.0,123.655,37.6
101350,MDA,Europe,Moldova,2021-12-01,364433.0,659.0,9141.0,22.0,4024025.0,123.655,37.6
101351,MDA,Europe,Moldova,2021-12-02,365165.0,732.0,9162.0,21.0,4024025.0,123.655,37.6
101352,MDA,Europe,Moldova,2021-12-03,365713.0,548.0,9192.0,30.0,4024025.0,123.655,37.6
101353,MDA,Europe,Moldova,2021-12-04,366162.0,449.0,9208.0,16.0,4024025.0,123.655,37.6
101354,MDA,Europe,Moldova,2021-12-05,366256.0,94.0,9217.0,9.0,4024025.0,123.655,37.6
101355,MDA,Europe,Moldova,2021-12-06,366751.0,495.0,9244.0,27.0,4024025.0,123.655,37.6
101356,MDA,Europe,Moldova,2021-12-07,367339.0,588.0,9270.0,26.0,4024025.0,123.655,37.6
101357,MDA,Europe,Moldova,2021-12-08,367948.0,609.0,9293.0,23.0,4024025.0,123.655,37.6
101358,MDA,Europe,Moldova,2021-12-09,368497.0,549.0,9315.0,22.0,4024025.0,123.655,37.6
101359,MDA,Europe,Moldova,2021-12-10,369013.0,516.0,9333.0,18.0,4024025.0,123.655,37.6
101360,MDA,Europe,Moldova,2021-12-11,369402.0,389.0,9354.0,21.0,4024025.0,123.655,37.6
101361,MDA,Europe,Moldova,2021-12-12,369659.0,257.0,9368.0,14.0,4024025.0,123.655,37.6
101362,MDA,Europe,Moldova,2021-12-13,370003.0,344.0,9393.0,25.0,4024025.0,123.655,37.6
101363,MDA,Europe,Moldova,2021-12-14,370459.0,456.0,9414.0,21.0,4024025.0,123.655,37.6
101364,MDA,Europe,Moldova,2021-12-15,370951.0,492.0,9434.0,20.0,4024025.0,123.655,37.6
101365,MDA,Europe,Moldova,2021-12-16,371410.0,459.0,9450.0,16.0,4024025.0,123.655,37.6
101366,MDA,Europe,Moldova,2021-12-17,371850.0,440.0,9466.0,16.0,4024025.0,123.655,37.6
101367,MDA,Europe,Moldova,2021-12-18,372154.0,304.0,9482.0,16.0,4024025.0,123.655,37.6
101368,MDA,Europe,Moldova,2021-12-19,372200.0,46.0,9493.0,11.0,4024025.0,123.655,37.6
101369,MDA,Europe,Moldova,2021-12-20,372429.0,229.0,9521.0,28.0,4024025.0,123.655,37.6
101370,MDA,Europe,Moldova,2021-12-21,372983.0,554.0,9540.0,19.0,4024025.0,123.655,37.6
101371,MDA,Europe,Moldova,2021-12-22,373373.0,390.0,9557.0,17.0,4024025.0,123.655,37.6
101372,MDA,Europe,Moldova,2021-12-23,373752.0,379.0,9575.0,18.0,4024025.0,123.655,37.6
101373,MDA,Europe,Moldova,2021-12-24,374120.0,368.0,9589.0,14.0,4024025.0,123.655,37.6
101374,MDA,Europe,Moldova,2021-12-25,374349.0,229.0,9605.0,16.0,4024025.0,123.655,37.6
101375,MDA,Europe,Moldova,2021-12-26,374526.0,177.0,9613.0,8.0,4024025.0,123.655,37.6
101376,MDA,Europe,Moldova,2021-12-27,374763.0,237.0,9625.0,12.0,4024025.0,123.655,37.6
101377,MDA,Europe,Moldova,2021-12-28,375065.0,302.0,9645.0,20.0,4024025.0,123.655,37.6
101378,MDA,Europe,Moldova,2021-12-29,375358.0,293.0,9667.0,22.0,4024025.0,123.655,37.6
101379,MDA,Europe,Moldova,2021-12-30,375780.0,422.0,9690.0,23.0,4024025.0,123.655,37.6
101380,MDA,Europe,Moldova,2021-12-31,376155.0,375.0,10275.0,,4024025.0,123.655,37.6
101381,MDA,Europe,Moldova,2022-01-01,376434.0,279.0,10284.0,9.0,4024025.0,123.655,37.6
101382,MDA,Europe,Moldova,2022-01-02,376602.0,168.0,10290.0,6.0,4024025.0,123.655,37.6
101383,MDA,Europe,Moldova,2022-01-03,376844.0,242.0,10306.0,16.0,4024025.0,123.655,37.6
101384,MDA,Europe,Moldova,2022-01-04,377496.0,652.0,10319.0,13.0,4024025.0,123.655,37.6
101385,MDA,Europe,Moldova,2022-01-05,378202.0,706.0,10328.0,9.0,4024025.0,123.655,37.6
101386,MDA,Europe,Moldova,2022-01-06,378904.0,702.0,10339.0,11.0,4024025.0,123.655,37.6
101387,MDA,Europe,Moldova,2022-01-07,379572.0,668.0,10350.0,11.0,4024025.0,123.655,37.6
101388,MDA,Europe,Moldova,2022-01-08,379901.0,329.0,10356.0,6.0,4024025.0,123.655,37.6
101389,MDA,Europe,Moldova,2022-01-09,380290.0,389.0,10363.0,7.0,4024025.0,123.655,37.6
101390,MDA,Europe,Moldova,2022-01-10,380985.0,695.0,10380.0,17.0,4024025.0,123.655,37.6
101391,MDA,Europe,Moldova,2022-01-11,382124.0,1139.0,10397.0,17.0,4024025.0,123.655,37.6
101392,MDA,Europe,Moldova,2022-01-12,383544.0,1420.0,10406.0,9.0,4024025.0,123.655,37.6
101393,MDA,Europe,Moldova,2022-01-13,385047.0,1503.0,10416.0,10.0,4024025.0,123.655,37.6
101394,MDA,Europe,Moldova,2022-01-14,386905.0,1858.0,10427.0,11.0,4024025.0,123.655,37.6
101395,MDA,Europe,Moldova,2022-01-15,387920.0,1015.0,10437.0,10.0,4024025.0,123.655,37.6
101396,MDA,Europe,Moldova,2022-01-16,388959.0,1039.0,10444.0,7.0,4024025.0,123.655,37.6
101397,MDA,Europe,Moldova,2022-01-17,390742.0,1783.0,10452.0,8.0,4024025.0,123.655,37.6
101398,MDA,Europe,Moldova,2022-01-18,393423.0,2681.0,10462.0,10.0,4024025.0,123.655,37.6
101399,MDA,Europe,Moldova,2022-01-19,396678.0,3255.0,10470.0,8.0,4024025.0,123.655,37.6
101400,MDA,Europe,Moldova,2022-01-20,400585.0,3907.0,10488.0,18.0,4024025.0,123.655,37.6
101401,MDA,Europe,Moldova,2022-01-21,404556.0,3971.0,10501.0,13.0,4024025.0,123.655,37.6
101402,MDA,Europe,Moldova,2022-01-22,407003.0,2447.0,10513.0,12.0,4024025.0,123.655,37.6
101403,MDA,Europe,Moldova,2022-01-23,409397.0,2394.0,10522.0,9.0,4024025.0,123.655,37.6
101404,MDA,Europe,Moldova,2022-01-24,412231.0,2834.0,10542.0,20.0,4024025.0,123.655,37.6
101405,MDA,Europe,Moldova,2022-01-25,417369.0,5138.0,10566.0,24.0,4024025.0,123.655,37.6
101406,MDA,Europe,Moldova,2022-01-26,423568.0,6199.0,10587.0,21.0,4024025.0,123.655,37.6
101407,MDA,Europe,Moldova,2022-01-27,428934.0,5366.0,10600.0,13.0,4024025.0,123.655,37.6
101408,MDA,Europe,Moldova,2022-01-28,434549.0,5615.0,10621.0,21.0,4024025.0,123.655,37.6
101409,MDA,Europe,Moldova,2022-01-29,438249.0,3700.0,10635.0,14.0,4024025.0,123.655,37.6
101410,MDA,Europe,Moldova,2022-01-30,438249.0,0.0,10635.0,0.0,4024025.0,123.655,37.6
101411,MDA,Europe,Moldova,2022-01-31,440698.0,2449.0,10642.0,7.0,4024025.0,123.655,37.6
101412,MDA,Europe,Moldova,2022-02-01,445046.0,4348.0,10666.0,24.0,4024025.0,123.655,37.6
101413,MDA,Europe,Moldova,2022-02-02,449840.0,4794.0,10691.0,25.0,4024025.0,123.655,37.6
101414,MDA,Europe,Moldova,2022-02-03,455095.0,5255.0,10718.0,27.0,4024025.0,123.655,37.6
101415,MDA,Europe,Moldova,2022-02-04,460307.0,5212.0,10734.0,16.0,4024025.0,123.655,37.6
101416,MDA,Europe,Moldova,2022-02-05,464234.0,3927.0,10755.0,21.0,4024025.0,123.655,37.6
101417,MDA,Europe,Moldova,2022-02-06,467271.0,3037.0,10768.0,13.0,4024025.0,123.655,37.6
101418,MDA,Europe,Moldova,2022-02-07,468782.0,1511.0,10776.0,8.0,4024025.0,123.655,37.6
101419,MDA,Europe,Moldova,2022-02-08,471524.0,2742.0,10803.0,27.0,4024025.0,123.655,37.6
101420,MDA,Europe,Moldova,2022-02-09,474548.0,3024.0,10837.0,34.0,4024025.0,123.655,37.6
101421,MDA,Europe,Moldova,2022-02-10,477419.0,2871.0,10866.0,29.0,4024025.0,123.655,37.6
101422,MDA,Europe,Moldova,2022-02-11,480289.0,2870.0,10893.0,27.0,4024025.0,123.655,37.6
101423,MDA,Europe,Moldova,2022-02-12,482842.0,2553.0,10924.0,31.0,4024025.0,123.655,37.6
101424,MDA,Europe,Moldova,2022-02-13,484516.0,1674.0,10940.0,16.0,4024025.0,123.655,37.6
101425,MDA,Europe,Moldova,2022-02-14,485563.0,1047.0,10962.0,22.0,4024025.0,123.655,37.6
101426,MDA,Europe,Moldova,2022-02-15,487283.0,1720.0,10982.0,20.0,4024025.0,123.655,37.6
101427,MDA,Europe,Moldova,2022-02-16,488899.0,1616.0,11009.0,27.0,4024025.0,123.655,37.6
101428,MDA,Europe,Moldova,2022-02-17,490751.0,1852.0,11041.0,32.0,4024025.0,123.655,37.6
101429,MDA,Europe,Moldova,2022-02-18,492604.0,1853.0,11068.0,27.0,4024025.0,123.655,37.6
101430,MDA,Europe,Moldova,2022-02-19,494219.0,1615.0,11093.0,25.0,4024025.0,123.655,37.6
101431,MDA,Europe,Moldova,2022-02-20,495184.0,965.0,11104.0,11.0,4024025.0,123.655,37.6
101432,MDA,Europe,Moldova,2022-02-21,495415.0,231.0,11117.0,13.0,4024025.0,123.655,37.6
101433,MDA,Europe,Moldova,2022-02-22,496976.0,1561.0,11136.0,19.0,4024025.0,123.655,37.6
101434,MDA,Europe,Moldova,2022-02-23,497946.0,970.0,11157.0,21.0,4024025.0,123.655,37.6
101435,MDA,Europe,Moldova,2022-02-24,499015.0,1069.0,11171.0,14.0,4024025.0,123.655,37.6
101436,MDA,Europe,Moldova,2022-02-25,500144.0,1129.0,11185.0,14.0,4024025.0,123.655,37.6
101437,MDA,Europe,Moldova,2022-02-26,500812.0,668.0,11201.0,16.0,4024025.0,123.655,37.6
101438,MDA,Europe,Moldova,2022-02-27,501312.0,500.0,11213.0,12.0,4024025.0,123.655,37.6
101439,MDA,Europe,Moldova,2022-02-28,501800.0,488.0,11216.0,3.0,4024025.0,123.655,37.6
101440,MDA,Europe,Moldova,2022-03-01,502386.0,586.0,11228.0,12.0,4024025.0,123.655,37.6
101441,MDA,Europe,Moldova,2022-03-02,502956.0,570.0,11242.0,14.0,4024025.0,123.655,37.6
101442,MDA,Europe,Moldova,2022-03-03,503690.0,734.0,11254.0,12.0,4024025.0,123.655,37.6
101443,MDA,Europe,Moldova,2022-03-04,504307.0,617.0,11269.0,15.0,4024025.0,123.655,37.6
101444,MDA,Europe,Moldova,2022-03-05,504875.0,568.0,11285.0,16.0,4024025.0,123.655,37.6
101445,MDA,Europe,Moldova,2022-03-06,505393.0,518.0,11292.0,7.0,4024025.0,123.655,37.6
101446,MDA,Europe,Moldova,2022-03-07,505644.0,251.0,11293.0,1.0,4024025.0,123.655,37.6
101447,MDA,Europe,Moldova,2022-03-08,505996.0,352.0,11298.0,5.0,4024025.0,123.655,37.6
101448,MDA,Europe,Moldova,2022-03-09,506222.0,226.0,11304.0,6.0,4024025.0,123.655,37.6
101449,MDA,Europe,Moldova,2022-03-10,506681.0,459.0,11319.0,15.0,4024025.0,123.655,37.6
101450,MDA,Europe,Moldova,2022-03-11,507028.0,347.0,11333.0,14.0,4024025.0,123.655,37.6
101451,MDA,Europe,Moldova,2022-03-12,507599.0,571.0,11339.0,6.0,4024025.0,123.655,37.6
101452,MDA,Europe,Moldova,2022-03-13,507994.0,395.0,11346.0,7.0,4024025.0,123.655,37.6
101453,MDA,Europe,Moldova,2022-03-14,508235.0,241.0,11350.0,4.0,4024025.0,123.655,37.6
101454,MDA,Europe,Moldova,2022-03-15,508578.0,343.0,11357.0,7.0,4024025.0,123.655,37.6
101455,MDA,Europe,Moldova,2022-03-16,508917.0,339.0,11368.0,11.0,4024025.0,123.655,37.6
101456,MCO,Europe,Monaco,2020-02-29,1.0,1.0,,,39520.0,19347.5,
101457,MCO,Europe,Monaco,2020-03-01,1.0,0.0,,,39520.0,19347.5,
101458,MCO,Europe,Monaco,2020-03-02,1.0,0.0,,,39520.0,19347.5,
101459,MCO,Europe,Monaco,2020-03-03,1.0,0.0,,,39520.0,19347.5,
101460,MCO,Europe,Monaco,2020-03-04,1.0,0.0,,,39520.0,19347.5,
101461,MCO,Europe,Monaco,2020-03-05,1.0,0.0,,,39520.0,19347.5,
101462,MCO,Europe,Monaco,2020-03-06,1.0,0.0,,,39520.0,19347.5,
101463,MCO,Europe,Monaco,2020-03-07,1.0,0.0,,,39520.0,19347.5,
101464,MCO,Europe,Monaco,2020-03-08,1.0,0.0,,,39520.0,19347.5,
101465,MCO,Europe,Monaco,2020-03-09,1.0,0.0,,,39520.0,19347.5,
101466,MCO,Europe,Monaco,2020-03-10,1.0,0.0,,,39520.0,19347.5,
101467,MCO,Europe,Monaco,2020-03-11,1.0,0.0,,,39520.0,19347.5,
101468,MCO,Europe,Monaco,2020-03-12,2.0,1.0,,,39520.0,19347.5,
101469,MCO,Europe,Monaco,2020-03-13,2.0,0.0,,,39520.0,19347.5,
101470,MCO,Europe,Monaco,2020-03-14,2.0,0.0,,,39520.0,19347.5,
101471,MCO,Europe,Monaco,2020-03-15,2.0,0.0,,,39520.0,19347.5,
101472,MCO,Europe,Monaco,2020-03-16,7.0,5.0,,,39520.0,19347.5,
101473,MCO,Europe,Monaco,2020-03-17,7.0,0.0,,,39520.0,19347.5,
101474,MCO,Europe,Monaco,2020-03-18,7.0,0.0,,,39520.0,19347.5,
101475,MCO,Europe,Monaco,2020-03-19,7.0,0.0,,,39520.0,19347.5,
101476,MCO,Europe,Monaco,2020-03-20,11.0,4.0,,,39520.0,19347.5,
101477,MCO,Europe,Monaco,2020-03-21,11.0,0.0,,,39520.0,19347.5,
101478,MCO,Europe,Monaco,2020-03-22,23.0,12.0,,,39520.0,19347.5,
101479,MCO,Europe,Monaco,2020-03-23,23.0,0.0,,,39520.0,19347.5,
101480,MCO,Europe,Monaco,2020-03-24,23.0,0.0,,,39520.0,19347.5,
101481,MCO,Europe,Monaco,2020-03-25,31.0,8.0,,,39520.0,19347.5,
101482,MCO,Europe,Monaco,2020-03-26,33.0,2.0,,,39520.0,19347.5,
101483,MCO,Europe,Monaco,2020-03-27,42.0,9.0,,,39520.0,19347.5,
101484,MCO,Europe,Monaco,2020-03-28,42.0,0.0,,,39520.0,19347.5,
101485,MCO,Europe,Monaco,2020-03-29,46.0,4.0,1.0,1.0,39520.0,19347.5,
101486,MCO,Europe,Monaco,2020-03-30,49.0,3.0,1.0,0.0,39520.0,19347.5,
101487,MCO,Europe,Monaco,2020-03-31,52.0,3.0,1.0,0.0,39520.0,19347.5,
101488,MCO,Europe,Monaco,2020-04-01,55.0,3.0,1.0,0.0,39520.0,19347.5,
101489,MCO,Europe,Monaco,2020-04-02,60.0,5.0,1.0,0.0,39520.0,19347.5,
101490,MCO,Europe,Monaco,2020-04-03,64.0,4.0,1.0,0.0,39520.0,19347.5,
101491,MCO,Europe,Monaco,2020-04-04,66.0,2.0,1.0,0.0,39520.0,19347.5,
101492,MCO,Europe,Monaco,2020-04-05,73.0,7.0,1.0,0.0,39520.0,19347.5,
101493,MCO,Europe,Monaco,2020-04-06,77.0,4.0,1.0,0.0,39520.0,19347.5,
101494,MCO,Europe,Monaco,2020-04-07,79.0,2.0,1.0,0.0,39520.0,19347.5,
101495,MCO,Europe,Monaco,2020-04-08,81.0,2.0,1.0,0.0,39520.0,19347.5,
101496,MCO,Europe,Monaco,2020-04-09,84.0,3.0,1.0,0.0,39520.0,19347.5,
101497,MCO,Europe,Monaco,2020-04-10,90.0,6.0,1.0,0.0,39520.0,19347.5,
101498,MCO,Europe,Monaco,2020-04-11,92.0,2.0,1.0,0.0,39520.0,19347.5,
101499,MCO,Europe,Monaco,2020-04-12,93.0,1.0,1.0,0.0,39520.0,19347.5,
101500,MCO,Europe,Monaco,2020-04-13,93.0,0.0,1.0,0.0,39520.0,19347.5,
101501,MCO,Europe,Monaco,2020-04-14,93.0,0.0,1.0,0.0,39520.0,19347.5,
101502,MCO,Europe,Monaco,2020-04-15,93.0,0.0,3.0,2.0,39520.0,19347.5,
101503,MCO,Europe,Monaco,2020-04-16,93.0,0.0,3.0,0.0,39520.0,19347.5,
101504,MCO,Europe,Monaco,2020-04-17,94.0,1.0,3.0,0.0,39520.0,19347.5,
101505,MCO,Europe,Monaco,2020-04-18,94.0,0.0,3.0,0.0,39520.0,19347.5,
101506,MCO,Europe,Monaco,2020-04-19,94.0,0.0,3.0,0.0,39520.0,19347.5,
101507,MCO,Europe,Monaco,2020-04-20,94.0,0.0,3.0,0.0,39520.0,19347.5,
101508,MCO,Europe,Monaco,2020-04-21,94.0,0.0,3.0,0.0,39520.0,19347.5,
101509,MCO,Europe,Monaco,2020-04-22,94.0,0.0,3.0,0.0,39520.0,19347.5,
101510,MCO,Europe,Monaco,2020-04-23,94.0,0.0,4.0,1.0,39520.0,19347.5,
101511,MCO,Europe,Monaco,2020-04-24,94.0,0.0,4.0,0.0,39520.0,19347.5,
101512,MCO,Europe,Monaco,2020-04-25,94.0,0.0,4.0,0.0,39520.0,19347.5,
101513,MCO,Europe,Monaco,2020-04-26,94.0,0.0,4.0,0.0,39520.0,19347.5,
101514,MCO,Europe,Monaco,2020-04-27,95.0,1.0,4.0,0.0,39520.0,19347.5,
101515,MCO,Europe,Monaco,2020-04-28,95.0,0.0,4.0,0.0,39520.0,19347.5,
101516,MCO,Europe,Monaco,2020-04-29,95.0,0.0,4.0,0.0,39520.0,19347.5,
101517,MCO,Europe,Monaco,2020-04-30,95.0,0.0,4.0,0.0,39520.0,19347.5,
101518,MCO,Europe,Monaco,2020-05-01,95.0,0.0,4.0,0.0,39520.0,19347.5,
101519,MCO,Europe,Monaco,2020-05-02,95.0,0.0,4.0,0.0,39520.0,19347.5,
101520,MCO,Europe,Monaco,2020-05-03,95.0,0.0,4.0,0.0,39520.0,19347.5,
101521,MCO,Europe,Monaco,2020-05-04,95.0,0.0,4.0,0.0,39520.0,19347.5,
101522,MCO,Europe,Monaco,2020-05-05,95.0,0.0,4.0,0.0,39520.0,19347.5,
101523,MCO,Europe,Monaco,2020-05-06,95.0,0.0,4.0,0.0,39520.0,19347.5,
101524,MCO,Europe,Monaco,2020-05-07,95.0,0.0,4.0,0.0,39520.0,19347.5,
101525,MCO,Europe,Monaco,2020-05-08,95.0,0.0,4.0,0.0,39520.0,19347.5,
101526,MCO,Europe,Monaco,2020-05-09,96.0,1.0,4.0,0.0,39520.0,19347.5,
101527,MCO,Europe,Monaco,2020-05-10,96.0,0.0,4.0,0.0,39520.0,19347.5,
101528,MCO,Europe,Monaco,2020-05-11,96.0,0.0,4.0,0.0,39520.0,19347.5,
101529,MCO,Europe,Monaco,2020-05-12,96.0,0.0,4.0,0.0,39520.0,19347.5,
101530,MCO,Europe,Monaco,2020-05-13,96.0,0.0,4.0,0.0,39520.0,19347.5,
101531,MCO,Europe,Monaco,2020-05-14,96.0,0.0,4.0,0.0,39520.0,19347.5,
101532,MCO,Europe,Monaco,2020-05-15,96.0,0.0,4.0,0.0,39520.0,19347.5,
101533,MCO,Europe,Monaco,2020-05-16,96.0,0.0,4.0,0.0,39520.0,19347.5,
101534,MCO,Europe,Monaco,2020-05-17,96.0,0.0,4.0,0.0,39520.0,19347.5,
101535,MCO,Europe,Monaco,2020-05-18,97.0,1.0,4.0,0.0,39520.0,19347.5,
101536,MCO,Europe,Monaco,2020-05-19,97.0,0.0,4.0,0.0,39520.0,19347.5,
101537,MCO,Europe,Monaco,2020-05-20,97.0,0.0,4.0,0.0,39520.0,19347.5,
101538,MCO,Europe,Monaco,2020-05-21,97.0,0.0,4.0,0.0,39520.0,19347.5,
101539,MCO,Europe,Monaco,2020-05-22,97.0,0.0,4.0,0.0,39520.0,19347.5,
101540,MCO,Europe,Monaco,2020-05-23,98.0,1.0,4.0,0.0,39520.0,19347.5,
101541,MCO,Europe,Monaco,2020-05-24,98.0,0.0,4.0,0.0,39520.0,19347.5,
101542,MCO,Europe,Monaco,2020-05-25,98.0,0.0,4.0,0.0,39520.0,19347.5,
101543,MCO,Europe,Monaco,2020-05-26,98.0,0.0,4.0,0.0,39520.0,19347.5,
101544,MCO,Europe,Monaco,2020-05-27,98.0,0.0,4.0,0.0,39520.0,19347.5,
101545,MCO,Europe,Monaco,2020-05-28,98.0,0.0,4.0,0.0,39520.0,19347.5,
101546,MCO,Europe,Monaco,2020-05-29,98.0,0.0,4.0,0.0,39520.0,19347.5,
101547,MCO,Europe,Monaco,2020-05-30,99.0,1.0,4.0,0.0,39520.0,19347.5,
101548,MCO,Europe,Monaco,2020-05-31,99.0,0.0,4.0,0.0,39520.0,19347.5,
101549,MCO,Europe,Monaco,2020-06-01,99.0,0.0,4.0,0.0,39520.0,19347.5,
101550,MCO,Europe,Monaco,2020-06-02,99.0,0.0,4.0,0.0,39520.0,19347.5,
101551,MCO,Europe,Monaco,2020-06-03,99.0,0.0,4.0,0.0,39520.0,19347.5,
101552,MCO,Europe,Monaco,2020-06-04,99.0,0.0,4.0,0.0,39520.0,19347.5,
101553,MCO,Europe,Monaco,2020-06-05,99.0,0.0,4.0,0.0,39520.0,19347.5,
101554,MCO,Europe,Monaco,2020-06-06,99.0,0.0,4.0,0.0,39520.0,19347.5,
101555,MCO,Europe,Monaco,2020-06-07,99.0,0.0,4.0,0.0,39520.0,19347.5,
101556,MCO,Europe,Monaco,2020-06-08,99.0,0.0,4.0,0.0,39520.0,19347.5,
101557,MCO,Europe,Monaco,2020-06-09,99.0,0.0,4.0,0.0,39520.0,19347.5,
101558,MCO,Europe,Monaco,2020-06-10,99.0,0.0,4.0,0.0,39520.0,19347.5,
101559,MCO,Europe,Monaco,2020-06-11,99.0,0.0,4.0,0.0,39520.0,19347.5,
101560,MCO,Europe,Monaco,2020-06-12,99.0,0.0,4.0,0.0,39520.0,19347.5,
101561,MCO,Europe,Monaco,2020-06-13,99.0,0.0,4.0,0.0,39520.0,19347.5,
101562,MCO,Europe,Monaco,2020-06-14,99.0,0.0,4.0,0.0,39520.0,19347.5,
101563,MCO,Europe,Monaco,2020-06-15,99.0,0.0,4.0,0.0,39520.0,19347.5,
101564,MCO,Europe,Monaco,2020-06-16,99.0,0.0,4.0,0.0,39520.0,19347.5,
101565,MCO,Europe,Monaco,2020-06-17,99.0,0.0,4.0,0.0,39520.0,19347.5,
101566,MCO,Europe,Monaco,2020-06-18,99.0,0.0,4.0,0.0,39520.0,19347.5,
101567,MCO,Europe,Monaco,2020-06-19,99.0,0.0,4.0,0.0,39520.0,19347.5,
101568,MCO,Europe,Monaco,2020-06-20,99.0,0.0,4.0,0.0,39520.0,19347.5,
101569,MCO,Europe,Monaco,2020-06-21,100.0,1.0,4.0,0.0,39520.0,19347.5,
101570,MCO,Europe,Monaco,2020-06-22,101.0,1.0,4.0,0.0,39520.0,19347.5,
101571,MCO,Europe,Monaco,2020-06-23,101.0,0.0,4.0,0.0,39520.0,19347.5,
101572,MCO,Europe,Monaco,2020-06-24,102.0,1.0,4.0,0.0,39520.0,19347.5,
101573,MCO,Europe,Monaco,2020-06-25,102.0,0.0,4.0,0.0,39520.0,19347.5,
101574,MCO,Europe,Monaco,2020-06-26,102.0,0.0,4.0,0.0,39520.0,19347.5,
